month	longitude	latitude	location	lsoa_code
2022-11-01	-2.2413	53.7903	On or near	E01024877
2022-11-01	-2.2413	53.7903	On or near	E01024877
2022-11-01	-2.2454	53.7886	Victoria Street	E01024877
2022-11-01	-2.2454	53.7886	Victoria Street	E01024877
2022-11-01	-2.2388	53.7916	Church Street	E01024877
2022-11-01	-2.2454	53.7886	Victoria Street	E01024877
2022-11-01	-2.2437	53.7887	Bull Street	E01024877
2022-11-01	-2.245	53.7893	Paradise Street	E01024877
2022-11-01	-2.2485	53.7975	Arley Gardens	E01024877
2022-11-01	-2.2427	53.7876	Thomas Street	E01024877
2022-11-01	-2.245	53.7893	Paradise Street	E01024877
2022-11-01	-2.2437	53.7886	On or near	E01024877
2022-11-01	-2.2467	53.7896	On or near	E01024877
2022-11-01	-2.2413	53.7903	On or near	E01024877
2022-11-01	-2.2488	53.7895	On or near	E01024877
2022-11-01	-2.2427	53.7876	Thomas Street	E01024877
2022-11-01	-2.2488	53.7895	On or near	E01024877
2022-11-01	-2.2413	53.7903	On or near	E01024877
2022-11-01	-2.2417	53.7914	On or near	E01024877
2022-11-01	-2.2472	53.7958	Belgrave Street	E01024877
2022-11-01	-2.2502	53.7945	Bell Way	E01024878
2022-11-01	-2.2463	53.7972	Folds Street	E01024878
2022-11-01	-2.2457	53.7987	Armytage Grove	E01024878
2022-11-01	-2.2356	53.8048	Redvers Street	E01024895
2022-11-01	-2.2387	53.8074	Darwin Street	E01024895
2022-11-01	-2.2319	53.8046	Renshaw Street	E01024895
2022-11-01	-2.2349	53.8034	Colne Road	E01024895
2022-11-01	-2.2343	53.8028	St Andrew'S Street	E01024895
2022-11-01	-2.2349	53.8034	Colne Road	E01024895
2022-11-01	-2.2338	53.8032	On or near	E01024895
2022-11-01	-2.2364	53.8051	Haslam Court	E01024895
2022-11-01	-2.3151	53.8075	Bowness Road	E01024883
2022-11-01	-2.2984	53.796	On or near	E01024884
2022-11-01	-2.3034	53.7989	Stockbridge Drive	E01024884
2022-11-01	-2.308	53.7994	Institute Street	E01024884
2022-11-01	-2.2984	53.796	On or near	E01024884
2022-11-01	-2.3033	53.7945	Whitegate Close	E01024884
2022-11-01	-2.3103	53.7986	Hapton Street	E01024885
2022-11-01	-2.3134	53.8035	Hirst Street	E01024885
2022-11-01	-2.3104	53.8024	Partridge Hill	E01024885
2022-11-01	-2.3149	53.8015	Mill Street	E01024885
2022-11-01	-2.3101	53.8013	Wyre Street	E01024885
2022-11-01	-2.3149	53.8015	Mill Street	E01024885
2022-11-01	-2.3099	53.802	Cobden Street	E01024885
2022-11-01	-2.3105	53.8008	On or near	E01024885
2022-11-01	-2.3094	53.7986	On or near	E01024885
2022-11-01	-2.31	53.7985	Wesley Street	E01024885
2022-11-01	-2.3091	53.7992	Spa Street	E01024885
2022-11-01	-2.307	53.796	Cardwell Street	E01024886
2022-11-01	-2.3049	53.7963	Milton Street	E01024886
2022-11-01	-2.3078	53.7962	Russell Terrace	E01024886
2022-11-01	-2.3084	53.7946	Albion Street	E01024886
2022-11-01	-2.3087	53.7942	Abingdon Road	E01024886
2022-11-01	-2.3084	53.7946	Albion Street	E01024886
2022-11-01	-2.321	53.8009	Holland Street	E01024889
2022-11-01	-2.319	53.801	King Street	E01024889
2022-11-01	-2.3171	53.8016	On or near	E01024889
2022-11-01	-2.3192	53.8023	Spring Gardens Terrace	E01024889
2022-11-01	-2.2949	53.7961	Byron Street	E01024879
2022-11-01	-2.2876	53.7937	Jobling Close	E01024879
2022-11-01	-2.2838	53.796	Radnor Avenue	E01024880
2022-11-01	-2.2838	53.7962	Cardigan Avenue	E01024880
2022-11-01	-2.2648	53.7992	Fallowfield Drive	E01024913
2022-11-01	-2.2568	53.7972	Hutton Drive	E01024913
2022-11-01	-2.2572	53.796	Alnwick Close	E01024913
2022-11-01	-2.259	53.7987	Longton Road	E01024913
2022-11-01	-2.2617	53.801	Foxcroft	E01024913
2022-11-01	-2.2676	53.7993	Westwood Road	E01024914
2022-11-01	-2.2673	53.7956	Ighten Road	E01024914
2022-11-01	-2.2673	53.7956	Ighten Road	E01024914
2022-11-01	-2.273	53.8028	Yewbarrow Close	E01024914
2022-11-01	-2.2707	53.795	Brunel Street	E01024881
2022-11-01	-2.2658	53.7917	Plover Street	E01024881
2022-11-01	-2.271	53.7957	Brassey Street	E01024881
2022-11-01	-2.2684	53.792	Ainslie Street	E01024881
2022-11-01	-2.269	53.7924	Pink Street	E01024881
2022-11-01	-2.2739	53.7909	Sycamore Close	E01024882
2022-11-01	-2.2687	53.7908	Keith Street	E01024882
2022-11-01	-2.2687	53.7908	Keith Street	E01024882
2022-11-01	-2.2687	53.7908	Keith Street	E01024882
2022-11-01	-2.2694	53.791	Adamson Street	E01024882
2022-11-01	-2.2687	53.7908	Keith Street	E01024882
2022-11-01	-2.2687	53.7908	Keith Street	E01024882
2022-11-01	-2.2706	53.7913	Woodbine Road	E01024882
2022-11-01	-2.2706	53.7913	Woodbine Road	E01024882
2022-11-01	-2.2701	53.7921	Coultate Street	E01024882
2022-11-01	-2.2687	53.7908	Keith Street	E01024882
2022-11-01	-2.2722	53.7902	Southwark	E01024882
2022-11-01	-2.2706	53.7913	Woodbine Road	E01024882
2022-11-01	-2.2809	53.7899	Snowden Street	E01024902
2022-11-01	-2.2807	53.7918	Havelock Street	E01024902
2022-11-01	-2.28	53.7896	White Street	E01024902
2022-11-01	-2.2589	53.7933	Whittle Court	E01024911
2022-11-01	-2.2599	53.7927	Allerton Drive	E01024911
2022-11-01	-2.2586	53.7959	Kielder Drive	E01024911
2022-11-01	-2.2634	53.7918	Penistone Street	E01024911
2022-11-01	-2.2309	53.7869	Eastham Street	E01024855
2022-11-01	-2.233	53.7866	Richard Street	E01024855
2022-11-01	-2.2317	53.7862	Linden Street	E01024855
2022-11-01	-2.229	53.7876	Prescott Street	E01024855
2022-11-01	-2.2306	53.7879	Anne Close	E01024855
2022-11-01	-2.2293	53.7868	Holmsley Street	E01024855
2022-11-01	-2.2293	53.7868	Holmsley Street	E01024855
2022-11-01	-2.233	53.7866	Richard Street	E01024855
2022-11-01	-2.2326	53.788	Wellington Court	E01024855
2022-11-01	-2.2299	53.7874	Higgin Street	E01024855
2022-11-01	-2.2317	53.7862	Linden Street	E01024855
2022-11-01	-2.226	53.7935	Aspen Drive	E01024857
2022-11-01	-2.2364	53.7928	Godley Street	E01024857
2022-11-01	-2.2306	53.7909	Holcombe Drive	E01024857
2022-11-01	-2.2306	53.7909	Holcombe Drive	E01024857
2022-11-01	-2.2364	53.7928	Godley Street	E01024857
2022-11-01	-2.2306	53.7909	Holcombe Drive	E01024857
2022-11-01	-2.237	53.7891	Yorkshire Street	E01024858
2022-11-01	-2.237	53.7891	Yorkshire Street	E01024858
2022-11-01	-2.2347	53.7905	Albert Street	E01024858
2022-11-01	-2.2347	53.7893	Blakey Street	E01024858
2022-11-01	-2.236	53.7876	Ash Street	E01024858
2022-11-01	-2.2336	53.7915	Leyland Road	E01024858
2022-11-01	-2.2374	53.792	Hawk Street	E01024858
2022-11-01	-2.2331	53.7857	On or near	E01024858
2022-11-01	-2.2331	53.7857	On or near	E01024858
2022-11-01	-2.2374	53.792	Hawk Street	E01024858
2022-11-01	-2.2355	53.7931	Talbot Street	E01024858
2022-11-01	-2.2397	53.787	On or near	E01024858
2022-11-01	-2.2347	53.7893	Blakey Street	E01024858
2022-11-01	-2.2331	53.7857	On or near	E01024858
2022-11-01	-2.2336	53.7885	Anne Street	E01024858
2022-11-01	-2.2332	53.7937	Felix Street	E01024858
2022-11-01	-2.2374	53.792	Hawk Street	E01024858
2022-11-01	-2.2331	53.7857	On or near	E01024858
2022-11-01	-2.2331	53.7857	On or near	E01024858
2022-11-01	-2.2362	53.7873	Pine Street	E01024858
2022-11-01	-2.2397	53.787	On or near	E01024858
2022-11-01	-2.2274	53.7875	Mizpah Street	E01024864
2022-11-01	-2.2264	53.7869	Lebanon Street	E01024864
2022-11-01	-2.2208	53.7873	Wycoller Avenue	E01024863
2022-11-01	-2.2186	53.787	Roughlee Grove	E01024863
2022-11-01	-2.2207	53.7905	Otterburn Grove	E01024865
2022-11-01	-2.2245	53.7913	Brownhill Avenue	E01024865
2022-11-01	-2.2136	53.7867	Bowland Avenue	E01024866
2022-11-01	-2.2232	53.7837	Mary Towneley Fold	E01024866
2022-11-01	-2.2166	53.7873	Gisburn Grove	E01024866
2022-11-01	-2.2087	53.787	Thornton Crescent	E01024867
2022-11-01	-2.2027	53.788	Brownside Road	E01024867
2022-11-01	-2.2152	53.8059	Widow Hill Road	E01024860
2022-11-01	-2.2006	53.8111	Harrison Street	E01024860
2022-11-01	-2.2073	53.7675	Barcroft Green	E01024870
2022-11-01	-2.263	53.7818	Greenock Close	E01024872
2022-11-01	-2.265	53.7777	Dalton Street	E01024872
2022-11-01	-2.2667	53.7778	Ballater Street	E01024872
2022-11-01	-2.2664	53.7774	Fenwick Street	E01024872
2022-11-01	-2.269	53.778	The Oval	E01024872
2022-11-01	-2.2664	53.7774	Fenwick Street	E01024872
2022-11-01	-2.265	53.7777	Dalton Street	E01024872
2022-11-01	-2.2657	53.7765	Ayr Grove	E01024872
2022-11-01	-2.263	53.7818	Greenock Close	E01024872
2022-11-01	-2.2777	53.7835	Padgate Place	E01024899
2022-11-01	-2.2762	53.7851	Milbrook Close	E01024899
2022-11-01	-2.268	53.7873	Jockey Street	E01024900
2022-11-01	-2.268	53.7873	Jockey Street	E01024900
2022-11-01	-2.2662	53.7823	Myrtle Avenue	E01024900
2022-11-01	-2.2709	53.7857	Johnson Close	E01024900
2022-11-01	-2.2706	53.7877	Phoenix Way	E01024900
2022-11-01	-2.2596	53.7884	Tennyson Street	E01024907
2022-11-01	-2.2596	53.7884	Tennyson Street	E01024907
2022-11-01	-2.2622	53.7886	On or near	E01024907
2022-11-01	-2.2582	53.7864	Buccleuch Street	E01024907
2022-11-01	-2.2622	53.7886	On or near	E01024907
2022-11-01	-2.2558	53.7855	Raglan Road	E01024907
2022-11-01	-2.2622	53.7886	On or near	E01024907
2022-11-01	-2.2622	53.7886	On or near	E01024907
2022-11-01	-2.2622	53.7886	On or near	E01024907
2022-11-01	-2.2558	53.7855	Raglan Road	E01024907
2022-11-01	-2.2594	53.7894	Clare Street	E01024907
2022-11-01	-2.2593	53.7869	Buck Street	E01024908
2022-11-01	-2.2609	53.7863	Colin Street	E01024908
2022-11-01	-2.265	53.7878	Burdett Street	E01024908
2022-11-01	-2.2619	53.7867	Howard Street	E01024908
2022-11-01	-2.2667	53.7863	Smirthwaite Street	E01024908
2022-11-01	-2.2589	53.7855	Richmond Street	E01024908
2022-11-01	-2.2633	53.7863	Bruce Street	E01024908
2022-11-01	-2.2626	53.7845	Harold Street	E01024908
2022-11-01	-2.252	53.7874	Bevington Close	E01024909
2022-11-01	-2.249	53.7854	Burnley Manchester Road	E01024909
2022-11-01	-2.2492	53.7862	Sackville Street	E01024909
2022-11-01	-2.2557	53.7869	Bailey Street	E01024909
2022-11-01	-2.252	53.7874	Bevington Close	E01024909
2022-11-01	-2.2485	53.7838	Chestnut Rise	E01024909
2022-11-01	-2.249	53.7854	Burnley Manchester Road	E01024909
2022-11-01	-2.2492	53.7862	Sackville Street	E01024909
2022-11-01	-2.2485	53.7838	Chestnut Rise	E01024909
2022-11-01	-2.2485	53.7838	Chestnut Rise	E01024909
2022-11-01	-2.249	53.7854	Burnley Manchester Road	E01024909
2022-11-01	-2.2514	53.7905	On or near	E01024909
2022-11-01	-2.2539	53.786	Willis Street	E01024909
2022-11-01	-2.253	53.7908	Westgate	E01024909
2022-11-01	-2.2557	53.7869	Bailey Street	E01024909
2022-11-01	-2.269	53.7482	On or near	E01024874
2022-11-01	-2.2535	53.7723	Fairways Drive	E01024874
2022-11-01	-2.2381	53.7728	New Road	E01024874
2022-11-01	-2.284	53.7778	Webber Court	E01024874
2022-11-01	-2.3	53.7889	Iridium Way	E01024887
2022-11-01	-2.3095	53.7901	Lancaster Drive	E01024887
2022-11-01	-2.3076	53.7914	Cambridge Drive	E01024887
2022-11-01	-2.2879	53.7916	Bayard Street	E01024901
2022-11-01	-2.2854	53.7925	Clayton Fold	E01024901
2022-11-01	-2.2899	53.7904	Holyoake Street	E01024901
2022-11-01	-2.2854	53.7925	Clayton Fold	E01024901
2022-11-01	-2.234	53.7807	Duke Street	E01024904
2022-11-01	-2.237	53.7818	Kirkgate	E01024904
2022-11-01	-2.237	53.7818	Kirkgate	E01024904
2022-11-01	-2.2305	53.7843	Fair View Road	E01024904
2022-11-01	-2.2405	53.786	On or near	E01024906
2022-11-01	-2.2405	53.786	On or near	E01024906
2022-11-01	-2.238	53.7824	Dall Street	E01024906
2022-11-01	-2.2377	53.7832	Reed Street	E01024906
2022-11-01	-2.2337	53.7823	Waterloo Road	E01024906
2022-11-01	-2.2368	53.7826	Parkinson Street	E01024906
2022-11-01	-2.2377	53.7832	Reed Street	E01024906
2022-11-01	-2.2427	53.7855	Finsley Gate	E01024906
2022-11-01	-2.2405	53.786	On or near	E01024906
2022-11-01	-2.2377	53.7832	Reed Street	E01024906
2022-11-01	-2.2405	53.786	On or near	E01024906
2022-11-01	-2.2405	53.786	On or near	E01024906
2022-11-01	-2.2377	53.7855	Lutner Street	E01024906
2022-11-01	-2.2405	53.786	On or near	E01024906
2022-11-01	-2.2448	53.7829	Healey Wood Road	E01024910
2022-11-01	-2.2558	53.7844	Pritchard Street	E01024910
2022-11-01	-2.2558	53.7844	Pritchard Street	E01024910
2022-11-01	-2.254	53.7847	Albion Street	E01024910
2022-11-01	-2.254	53.7847	Albion Street	E01024910
2022-11-01	-2.2465	53.7811	Evans Street	E01024910
2022-11-01	-2.2558	53.7844	Pritchard Street	E01024910
2022-11-01	-2.2461	53.7818	Reservoir Street	E01024910
2022-11-01	-2.2548	53.7847	Herbert Street	E01024910
2022-11-01	-2.2591	53.7789	Pasture Close	E01024871
2022-11-01	-2.2584	53.7823	Durban Grove	E01024871
2022-11-01	-2.2505	53.7753	Rossetti Avenue	E01024903
2022-11-01	-2.2518	53.7755	Hogarth Avenue	E01024903
2022-11-01	-2.2519	53.7787	Brentwood Avenue	E01024905
2022-11-01	-2.253	53.7758	Reynolds Street	E01024905
2022-11-01	-2.2506	53.7794	Shaftesbury Avenue	E01024905
2022-11-01	-2.2533	53.7807	Rosemount Avenue	E01024905
2022-12-01	-2.2037	53.8127	New Taylor Fold	E01024859
2022-12-01	-2.2046	53.8111	Townley Street	E01024859
2022-12-01	-2.2076	53.8116	Gorple Street	E01024862
2022-12-01	-2.2076	53.8116	Gorple Street	E01024862
2022-12-01	-2.21	53.8093	Cornholme	E01024862
2022-12-01	-2.2123	53.8068	Balderstone Lane	E01024862
2022-12-01	-2.2114	53.8115	Rockwood Close	E01024862
2022-12-01	-2.2227	53.815	Marsden Road	E01024891
2022-12-01	-2.2245	53.8097	Millbank Crescent	E01024891
2022-12-01	-2.2275	53.8015	Ferndale Street	E01024893
2022-12-01	-2.228	53.8052	Eldwick Street	E01024893
2022-12-01	-2.2279	53.801	West Street	E01024893
2022-12-01	-2.227	53.8052	Antley Court	E01024893
2022-12-01	-2.2271	53.8041	Salus Street	E01024893
2022-12-01	-2.2448	53.8095	Garswood Close	E01024896
2022-12-01	-2.2279	53.8104	On or near	E01024897
2022-12-01	-2.2331	53.8112	Fifth Avenue	E01024897
2022-12-01	-2.2279	53.8104	On or near	E01024897
2022-12-01	-2.2262	53.8099	On or near	E01024897
2022-12-01	-2.2312	53.8065	Sharp Street	E01024898
2022-12-01	-2.2351	53.8095	Ivan Street	E01024898
2022-12-01	-2.2298	53.8021	Claughton Street	E01024856
2022-12-01	-2.2298	53.8021	Claughton Street	E01024856
2022-12-01	-2.2429	53.8029	Bramble Place	E01024875
2022-12-01	-2.2426	53.8021	Whalley Street	E01024875
2022-12-01	-2.2396	53.801	Nicholl Street	E01024876
2022-12-01	-2.2375	53.8028	Hilary Grove	E01024876
2022-12-01	-2.2391	53.799	Escott Gardens	E01024876
2022-12-01	-2.2458	53.7906	On or near	E01024877
2022-12-01	-2.244	53.7899	The Mall	E01024877
2022-12-01	-2.2447	53.7889	Coal Street	E01024877
2022-12-01	-2.2454	53.7886	Victoria Street	E01024877
2022-12-01	-2.2467	53.7896	On or near	E01024877
2022-12-01	-2.2428	53.7903	On or near	E01024877
2022-12-01	-2.2427	53.7876	Thomas Street	E01024877
2022-12-01	-2.2437	53.7887	Bull Street	E01024877
2022-12-01	-2.2454	53.7886	Victoria Street	E01024877
2022-12-01	-2.2437	53.7886	On or near	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2388	53.7916	Church Street	E01024877
2022-12-01	-2.245	53.7893	Paradise Street	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.245	53.7893	Paradise Street	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.2454	53.7886	Victoria Street	E01024877
2022-12-01	-2.2442	53.786	On or near	E01024877
2022-12-01	-2.2485	53.7975	Arley Gardens	E01024877
2022-12-01	-2.2427	53.7876	Thomas Street	E01024877
2022-12-01	-2.2429	53.7879	Grimshaw Street	E01024877
2022-12-01	-2.2444	53.7881	On or near	E01024877
2022-12-01	-2.2429	53.7879	Grimshaw Street	E01024877
2022-12-01	-2.2437	53.7886	On or near	E01024877
2022-12-01	-2.2467	53.7928	Arch Street	E01024877
2022-12-01	-2.2442	53.786	On or near	E01024877
2022-12-01	-2.2421	53.7871	On or near	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.2454	53.7886	Victoria Street	E01024877
2022-12-01	-2.2494	53.7957	Rectory Road	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2454	53.7886	Victoria Street	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.2437	53.7887	Bull Street	E01024877
2022-12-01	-2.2448	53.7956	On or near	E01024877
2022-12-01	-2.2421	53.7871	On or near	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.245	53.7893	Paradise Street	E01024877
2022-12-01	-2.244	53.7899	The Mall	E01024877
2022-12-01	-2.2421	53.7871	On or near	E01024877
2022-12-01	-2.2427	53.7876	Thomas Street	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2488	53.7895	On or near	E01024877
2022-12-01	-2.2437	53.7886	On or near	E01024877
2022-12-01	-2.2472	53.7958	Belgrave Street	E01024877
2022-12-01	-2.2413	53.7903	On or near	E01024877
2022-12-01	-2.2454	53.7886	Victoria Street	E01024877
2022-12-01	-2.2429	53.7879	Grimshaw Street	E01024877
2022-12-01	-2.245	53.7893	Paradise Street	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.244	53.7899	The Mall	E01024877
2022-12-01	-2.2407	53.7917	Bank Parade	E01024877
2022-12-01	-2.245	53.7893	Paradise Street	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.2431	53.788	Dugdale Street	E01024877
2022-12-01	-2.2457	53.7987	Armytage Grove	E01024878
2022-12-01	-2.2417	53.8077	Barden Lane	E01024878
2022-12-01	-2.2417	53.8077	Barden Lane	E01024878
2022-12-01	-2.2497	53.7966	Castle Street	E01024878
2022-12-01	-2.25	53.7969	Hubie Street	E01024878
2022-12-01	-2.2302	53.8052	On or near	E01024895
2022-12-01	-2.2302	53.8052	On or near	E01024895
2022-12-01	-2.2326	53.8044	Ivy Street	E01024895
2022-12-01	-2.2349	53.8034	Colne Road	E01024895
2022-12-01	-2.2355	53.8041	Newman Street	E01024895
2022-12-01	-2.2315	53.804	Green Street	E01024895
2022-12-01	-2.2302	53.8052	On or near	E01024895
2022-12-01	-2.2338	53.8032	On or near	E01024895
2022-12-01	-2.2333	53.8051	Steer Street	E01024895
2022-12-01	-2.2349	53.8034	Colne Road	E01024895
2022-12-01	-2.3161	53.8045	On or near	E01024883
2022-12-01	-2.2984	53.796	On or near	E01024884
2022-12-01	-2.2984	53.796	On or near	E01024884
2022-12-01	-2.3026	53.7964	Ruskin Avenue	E01024884
2022-12-01	-2.3057	53.7963	Herbert Street	E01024884
2022-12-01	-2.3033	53.7945	Whitegate Close	E01024884
2022-12-01	-2.3163	53.8001	Park View	E01024885
2022-12-01	-2.3114	53.7976	Hope Street	E01024885
2022-12-01	-2.3105	53.8008	On or near	E01024885
2022-12-01	-2.3094	53.7986	On or near	E01024885
2022-12-01	-2.314	53.8006	Inskip Street	E01024885
2022-12-01	-2.3158	53.7992	Carrwood Green	E01024885
2022-12-01	-2.3103	53.7986	Hapton Street	E01024885
2022-12-01	-2.3134	53.8035	Hirst Street	E01024885
2022-12-01	-2.3105	53.8008	On or near	E01024885
2022-12-01	-2.3105	53.8008	On or near	E01024885
2022-12-01	-2.3084	53.7972	Graham Street	E01024886
2022-12-01	-2.319	53.801	King Street	E01024889
2022-12-01	-2.3256	53.8009	Whalley Road	E01024889
2022-12-01	-2.3164	53.7987	Wilding Way	E01024890
2022-12-01	-2.3144	53.7983	Calder Green Approach	E01024890
2022-12-01	-2.3098	53.7935	Warwick Drive	E01024890
2022-12-01	-2.2876	53.7937	Jobling Close	E01024879
2022-12-01	-2.2949	53.7961	Byron Street	E01024879
2022-12-01	-2.2848	53.7964	Anglesey Avenue	E01024879
2022-12-01	-2.2838	53.796	Radnor Avenue	E01024880
2022-12-01	-2.2785	53.7964	Padiham Road	E01024880
2022-12-01	-2.2838	53.7962	Cardigan Avenue	E01024880
2022-12-01	-2.2752	53.7971	Maybury Avenue	E01024912
2022-12-01	-2.259	53.7987	Longton Road	E01024913
2022-12-01	-2.2617	53.801	Foxcroft	E01024913
2022-12-01	-2.2572	53.796	Alnwick Close	E01024913
2022-12-01	-2.2673	53.7956	Ighten Road	E01024914
2022-12-01	-2.2676	53.7993	Westwood Road	E01024914
2022-12-01	-2.2673	53.793	Lark Street	E01024881
2022-12-01	-2.269	53.7924	Pink Street	E01024881
2022-12-01	-2.2706	53.7913	Woodbine Road	E01024882
2022-12-01	-2.28	53.7896	Harling Street	E01024902
2022-12-01	-2.2799	53.789	Allendale Street	E01024902
2022-12-01	-2.2636	53.7916	Shale Street	E01024911
2022-12-01	-2.2586	53.7959	Kielder Drive	E01024911
2022-12-01	-2.2593	53.7935	Spa Street	E01024911
2022-12-01	-2.262	53.7924	Tunnel Street	E01024911
2022-12-01	-2.2586	53.7959	Kielder Drive	E01024911
2022-12-01	-2.2593	53.7935	Spa Street	E01024911
2022-12-01	-2.2586	53.7959	Kielder Drive	E01024911
2022-12-01	-2.2586	53.7959	Kielder Drive	E01024911
2022-12-01	-2.2311	53.7873	Fir Street	E01024855
2022-12-01	-2.2312	53.7878	Helena Street	E01024855
2022-12-01	-2.2344	53.7867	Lower Tentre	E01024855
2022-12-01	-2.229	53.7876	Prescott Street	E01024855
2022-12-01	-2.233	53.7866	Richard Street	E01024855
2022-12-01	-2.2364	53.7928	Godley Street	E01024857
2022-12-01	-2.2393	53.7931	Dawson Square	E01024857
2022-12-01	-2.2331	53.7857	On or near	E01024858
2022-12-01	-2.2338	53.7923	Thurston Street	E01024858
2022-12-01	-2.236	53.7876	Ash Street	E01024858
2022-12-01	-2.237	53.7891	Yorkshire Street	E01024858
2022-12-01	-2.2363	53.7888	Turf Street	E01024858
2022-12-01	-2.2351	53.7863	Hull Street	E01024858
2022-12-01	-2.2363	53.7888	Turf Street	E01024858
2022-12-01	-2.2336	53.7915	Leyland Road	E01024858
2022-12-01	-2.237	53.7891	Yorkshire Street	E01024858
2022-12-01	-2.2369	53.7907	On or near	E01024858
2022-12-01	-2.2331	53.7857	On or near	E01024858
2022-12-01	-2.2397	53.787	On or near	E01024858
2022-12-01	-2.2397	53.787	On or near	E01024858
2022-12-01	-2.2274	53.7875	Mizpah Street	E01024864
2022-12-01	-2.2208	53.7873	Wycoller Avenue	E01024863
2022-12-01	-2.2208	53.7873	Wycoller Avenue	E01024863
2022-12-01	-2.2208	53.7873	Wycoller Avenue	E01024863
2022-12-01	-2.2186	53.787	Roughlee Grove	E01024863
2022-12-01	-2.2208	53.7873	Wycoller Avenue	E01024863
2022-12-01	-2.2255	53.7892	Barley Grove	E01024865
2022-12-01	-2.2146	53.7875	Pleasington Grove	E01024866
2022-12-01	-2.2143	53.7861	Stoneyhurst Avenue	E01024866
2022-12-01	-2.2143	53.7861	Stoneyhurst Avenue	E01024866
2022-12-01	-2.2119	53.7869	Cheviot Avenue	E01024866
2022-12-01	-2.214	53.7848	Belmont Grove	E01024866
2022-12-01	-2.2143	53.7861	Stoneyhurst Avenue	E01024866
2022-12-01	-2.2143	53.7861	Stoneyhurst Avenue	E01024866
2022-12-01	-2.2148	53.7877	Thieveley View	E01024866
2022-12-01	-2.2171	53.7841	Mitton Grove	E01024866
2022-12-01	-2.2232	53.7837	Mary Towneley Fold	E01024866
2022-12-01	-2.1777	53.8032	Shay Lane	E01024860
2022-12-01	-2.1864	53.8165	Stirling Court	E01024860
2022-12-01	-2.1468	53.8099	Ridehalgh Lane	E01024860
2022-12-01	-2.1833	53.7798	Hurstwood Lane	E01024868
2022-12-01	-2.2053	53.7835	Dyneley Avenue	E01024869
2022-12-01	-2.1991	53.7593	Honey Holme Lane	E01024870
2022-12-01	-2.2014	53.7661	Mount Lane	E01024870
2022-12-01	-2.265	53.7777	Dalton Street	E01024872
2022-12-01	-2.269	53.778	The Oval	E01024872
2022-12-01	-2.2638	53.7799	Greta Fold	E01024872
2022-12-01	-2.2638	53.7799	Greta Fold	E01024872
2022-12-01	-2.2777	53.7835	Padgate Place	E01024899
2022-12-01	-2.2876	53.7863	Lower Rosegrove Lane	E01024899
2022-12-01	-2.2769	53.7832	Helston Close	E01024899
2022-12-01	-2.2842	53.7867	Clery Street	E01024899
2022-12-01	-2.274	53.7833	On or near	E01024899
2022-12-01	-2.2709	53.7857	Johnson Close	E01024900
2022-12-01	-2.2662	53.7823	Myrtle Avenue	E01024900
2022-12-01	-2.2697	53.7822	Florence Avenue	E01024900
2022-12-01	-2.272	53.7834	Barclay Avenue	E01024900
2022-12-01	-2.2727	53.7812	Rome Avenue	E01024900
2022-12-01	-2.2662	53.7823	Myrtle Avenue	E01024900
2022-12-01	-2.2697	53.7822	Florence Avenue	E01024900
2022-12-01	-2.2709	53.7823	Harold Avenue	E01024900
2022-12-01	-2.2697	53.7822	Florence Avenue	E01024900
2022-12-01	-2.2723	53.786	On or near	E01024900
2022-12-01	-2.2727	53.7812	Rome Avenue	E01024900
2022-12-01	-2.2676	53.7854	Stoop Street	E01024900
2022-12-01	-2.2727	53.7812	Rome Avenue	E01024900
2022-12-01	-2.272	53.7834	Barclay Avenue	E01024900
2022-12-01	-2.2723	53.786	On or near	E01024900
2022-12-01	-2.2704	53.7794	Rossendale Road	E01024900
2022-12-01	-2.2622	53.7886	On or near	E01024907
2022-12-01	-2.2596	53.7884	Tennyson Street	E01024907
2022-12-01	-2.2622	53.7886	On or near	E01024907
2022-12-01	-2.2622	53.7886	On or near	E01024907
2022-12-01	-2.2622	53.7886	On or near	E01024907
2022-12-01	-2.2564	53.7898	Cranmer Street	E01024907
2022-12-01	-2.2574	53.7853	Alwin Street	E01024907
2022-12-01	-2.2622	53.7886	On or near	E01024907
2022-12-01	-2.2593	53.7869	Buck Street	E01024908
2022-12-01	-2.264	53.7874	Perth Street	E01024908
2022-12-01	-2.2596	53.785	Ulster Street	E01024908
