uid,offense_type,date_time,longitude,latitude
24146471,personal robbery,2019-06-10T22:20:00Z,-122.410952,37.784141
24146513,personal robbery,2019-06-11T01:30:00Z,-122.4117,37.781177
24146585,personal robbery,2019-06-11T12:10:00Z,-122.454096,37.720038
24146720,personal robbery,2019-06-11T20:35:00Z,-122.477011,37.761699
24146847,personal robbery,2019-06-12T11:25:00Z,-122.43283,37.775626
24147168,personal robbery,2019-06-13T14:40:00Z,-122.479687,37.754099
24147328,personal robbery,2019-06-14T03:00:00Z,-122.414054,37.782794
24147389,personal robbery,2019-06-14T12:21:00Z,-122.419397,37.775422
24147540,personal robbery,2019-06-14T22:45:00Z,-122.429092,37.790459
24147589,personal robbery,2019-06-15T02:45:00Z,-122.414054,37.782794
24147850,personal robbery,2019-06-16T01:15:00Z,-122.433879,37.734508
24148026,personal robbery,2019-06-16T20:55:00Z,-122.40806,37.791205
24148094,personal robbery,2019-06-17T03:30:00Z,-122.40797,37.790263
24148644,personal robbery,2019-06-19T04:42:00Z,-122.42262,37.772503
24148785,personal robbery,2019-06-19T16:48:00Z,-122.422343,37.725395
24148848,personal robbery,2019-06-19T19:30:00Z,-122.405831,37.785744
24148866,personal robbery,2019-06-19T20:00:00Z,-122.411933,37.780006
24149049,personal robbery,2019-06-20T14:40:00Z,-122.39275,37.778852
24149050,personal robbery,2019-06-20T14:40:00Z,-122.39275,37.778852
24149102,personal robbery,2019-06-20T18:06:00Z,-122.476039,37.72695
24149170,personal robbery,2019-06-20T22:30:00Z,-122.402066,37.788721
24149175,personal robbery,2019-06-20T22:34:00Z,-122.428354,37.76129
24149202,personal robbery,2019-06-21T00:00:00Z,-122.386452,37.711161
24149469,personal robbery,2019-06-21T22:10:00Z,-122.428667,37.728534
24149477,personal robbery,2019-06-21T22:40:00Z,-122.390968,37.734014
24149537,personal robbery,2019-06-22T03:00:00Z,-122.42021,37.788223
24149713,personal robbery,2019-06-22T20:30:00Z,-122.497047,37.771983
24149943,personal robbery,2019-06-23T16:50:00Z,-122.41158,37.759084
24150150,personal robbery,2019-06-24T11:55:00Z,-122.437611,37.774062
24150154,personal robbery,2019-06-24T12:00:00Z,-122.410292,37.782231
24150276,personal robbery,2019-06-24T19:52:00Z,-122.44691,37.803284
24150323,personal robbery,2019-06-24T22:32:00Z,-122.414242,37.783724
24150436,personal robbery,2019-06-25T14:00:00Z,-122.437611,37.774062
24150697,personal robbery,2019-06-26T12:30:00Z,-122.462581,37.712523
24150699,personal robbery,2019-06-26T12:30:00Z,-122.462581,37.712523
24150784,personal robbery,2019-06-26T18:00:00Z,-122.475937,37.730119
24150970,personal robbery,2019-06-27T13:20:00Z,-122.416,37.711915
24151161,personal robbery,2019-06-28T02:00:00Z,-122.421758,37.787548
24151166,personal robbery,2019-06-28T02:30:00Z,-122.408947,37.775873
24151199,personal robbery,2019-06-28T08:18:00Z,-122.500305,37.756929
24151294,personal robbery,2019-06-28T14:40:00Z,-122.48059,37.782212
24151457,personal robbery,2019-06-29T01:52:00Z,-122.435001,37.760889
24151467,personal robbery,2019-06-29T02:33:00Z,-122.420307,37.788699
24151795,personal robbery,2019-06-30T02:00:00Z,-122.406373,37.798589
24151822,personal robbery,2019-06-30T05:55:00Z,-122.417049,37.749107
24152114,personal robbery,2019-06-30T20:00:00Z,-122.414741,37.778719
24152148,personal robbery,2019-06-30T22:00:00Z,-122.419476,37.763051
24152177,personal robbery,2019-07-01T00:50:00Z,-122.414054,37.782794
24152208,personal robbery,2019-07-01T01:02:00Z,-122.426452,37.777388
24152209,personal robbery,2019-07-01T01:05:00Z,-122.433029,37.77655
24152220,personal robbery,2019-07-01T02:05:00Z,-122.419476,37.763051
24152222,personal robbery,2019-07-01T02:08:00Z,-122.419476,37.763051
24152340,personal robbery,2019-07-01T14:55:00Z,-122.410963,37.752685
24152538,personal robbery,2019-07-02T06:00:00Z,-122.407853,37.785492
24152582,personal robbery,2019-07-02T11:40:00Z,-122.400633,37.764898
24153060,personal robbery,2019-07-03T19:57:00Z,-122.402061,37.72392
24153074,personal robbery,2019-07-03T20:43:00Z,-122.404865,37.784007
24153417,personal robbery,2019-07-05T01:30:00Z,-122.399828,37.71665
24153440,personal robbery,2019-07-05T05:10:00Z,-122.428665,37.764508
24153663,personal robbery,2019-07-05T21:45:00Z,-122.437799,37.774992
24153672,personal robbery,2019-07-05T22:45:00Z,-122.414242,37.783724
24153833,personal robbery,2019-07-06T17:11:00Z,-122.413676,37.780927
24153835,personal robbery,2019-07-06T17:30:00Z,-122.423413,37.795737
24154074,personal robbery,2019-07-07T15:20:00Z,-122.474383,37.717507
24154442,personal robbery,2019-07-08T18:41:00Z,-122.439089,37.772922
24154553,personal robbery,2019-07-09T01:00:00Z,-122.40849300000001,37.784453
24154606,personal robbery,2019-07-09T10:45:00Z,-122.427684,37.72552
24154682,personal robbery,2019-07-09T17:00:00Z,-122.430798,37.78257
24154762,personal robbery,2019-07-09T23:25:00Z,-122.418861,37.750605
24154763,personal robbery,2019-07-09T23:25:00Z,-122.418861,37.750605
24155024,personal robbery,2019-07-10T23:12:00Z,-122.413105,37.765448
24155079,personal robbery,2019-07-11T06:30:00Z,-122.417332,37.763572
24155141,personal robbery,2019-07-11T12:25:00Z,-122.419018,37.752204
24155491,personal robbery,2019-07-12T17:58:00Z,-122.405627,37.748971
24155492,personal robbery,2019-07-12T17:58:00Z,-122.405627,37.748971
24155590,personal robbery,2019-07-12T22:30:00Z,-122.421662,37.762579
24155678,personal robbery,2019-07-13T04:00:00Z,-122.415929,37.760433
24155847,personal robbery,2019-07-13T17:45:00Z,-122.413866,37.781863
24155848,personal robbery,2019-07-13T17:45:00Z,-122.413866,37.781863
24155901,personal robbery,2019-07-13T19:53:00Z,-122.390416,37.735591
24156015,personal robbery,2019-07-14T06:05:00Z,-122.406575,37.732141
24156359,personal robbery,2019-07-15T14:09:00Z,-122.408431,37.796704
24156430,personal robbery,2019-07-15T19:15:00Z,-122.413676,37.780927
24156492,personal robbery,2019-07-15T22:43:00Z,-122.402066,37.788721
24156495,personal robbery,2019-07-15T22:50:00Z,-122.410962,37.760427
24156511,personal robbery,2019-07-15T23:30:00Z,-122.39639,37.793664
24156512,personal robbery,2019-07-15T23:40:00Z,-122.414741,37.778719
24156536,personal robbery,2019-07-16T01:50:00Z,-122.438265,37.760692
24156788,personal robbery,2019-07-16T22:30:00Z,-122.434785,37.720445
24156802,personal robbery,2019-07-16T23:45:00Z,-122.417358,37.752306
24156843,personal robbery,2019-07-17T03:05:00Z,-122.413161,37.78673
24156945,personal robbery,2019-07-17T15:00:00Z,-122.414054,37.782794
24157019,personal robbery,2019-07-17T18:15:00Z,-122.481181,37.744681
24157109,personal robbery,2019-07-17T23:00:00Z,-122.387729,37.731232
24157130,personal robbery,2019-07-18T00:40:00Z,-122.396675,37.754707
24157279,personal robbery,2019-07-18T16:25:00Z,-122.396515,37.737156
24157402,personal robbery,2019-07-19T01:30:00Z,-122.44102,37.71646
24157578,personal robbery,2019-07-19T18:04:00Z,-122.410487,37.765606
24157718,personal robbery,2019-07-20T04:00:00Z,-122.431038,37.765996
24157844,personal robbery,2019-07-20T16:57:00Z,-122.40849300000001,37.784453
24157938,personal robbery,2019-07-20T23:38:00Z,-122.40353,37.7777
24158156,personal robbery,2019-07-21T20:00:00Z,-122.431952,37.779564
24158220,personal robbery,2019-07-22T00:20:00Z,-122.418861,37.750605
24158235,personal robbery,2019-07-22T02:30:00Z,-122.402849,37.781547
24158238,personal robbery,2019-07-22T02:45:00Z,-122.387456,37.749005
24158239,personal robbery,2019-07-22T02:45:00Z,-122.387456,37.749005
24158445,personal robbery,2019-07-22T18:10:00Z,-122.40116,37.782024
24158580,personal robbery,2019-07-23T04:00:00Z,-122.415929,37.760433
24158797,personal robbery,2019-07-23T20:06:00Z,-122.410731,37.768178
24158802,personal robbery,2019-07-23T20:40:00Z,-122.469852,37.719652
24159206,personal robbery,2019-07-25T01:20:00Z,-122.414242,37.783724
24159217,personal robbery,2019-07-25T03:10:00Z,-122.419206,37.760235
24159218,personal robbery,2019-07-25T03:10:00Z,-122.419206,37.760235
24159231,personal robbery,2019-07-25T05:45:00Z,-122.429849,37.777919
24159344,personal robbery,2019-07-25T15:27:00Z,-122.400058,37.793694
24159415,personal robbery,2019-07-25T20:00:00Z,-122.414054,37.782794
24159873,personal robbery,2019-07-27T01:24:00Z,-122.417965,37.758698
24160411,personal robbery,2019-07-28T19:41:00Z,-122.419206,37.760235
24160458,personal robbery,2019-07-28T22:26:00Z,-122.418043,37.777512
24160477,personal robbery,2019-07-29T00:30:00Z,-122.415372,37.78932
24160516,personal robbery,2019-07-29T04:00:00Z,-122.431038,37.765996
24160652,personal robbery,2019-07-29T15:30:00Z,-122.410765,37.783214
24160662,personal robbery,2019-07-29T15:45:00Z,-122.381399,37.729489
24160810,personal robbery,2019-07-30T02:00:00Z,-122.421886,37.764917
24160814,personal robbery,2019-07-30T02:45:00Z,-122.435001,37.760889
24160980,personal robbery,2019-07-30T17:50:00Z,-122.40849300000001,37.784453
24161022,personal robbery,2019-07-30T20:39:00Z,-122.409283,37.779658
24161071,personal robbery,2019-07-31T01:00:00Z,-122.409245,37.781398
24161170,personal robbery,2019-07-31T12:52:00Z,-122.39275,37.778852
24161260,personal robbery,2019-07-31T17:58:00Z,-122.427462,37.76877
24161699,personal robbery,2019-08-02T00:30:00Z,-122.427203,37.781117
24161892,personal robbery,2019-08-02T18:18:00Z,-122.423489,37.758365
24162067,personal robbery,2019-08-03T05:30:00Z,-122.41278200000001,37.784866
24162095,personal robbery,2019-08-03T10:00:00Z,-122.398755,37.776568
24162287,personal robbery,2019-08-04T00:28:00Z,-122.422187,37.781286
24162331,personal robbery,2019-08-04T03:45:00Z,-122.408929,37.801426
24162542,personal robbery,2019-08-04T23:55:00Z,-122.419247,37.748974
24162830,personal robbery,2019-08-06T00:30:00Z,-122.412412,37.783004
24162831,personal robbery,2019-08-06T00:30:00Z,-122.412412,37.783004
24163020,personal robbery,2019-08-06T19:55:00Z,-122.421886,37.764917
24163175,personal robbery,2019-08-07T10:40:00Z,-122.399763,37.777372
24163200,personal robbery,2019-08-07T11:43:00Z,-122.431192,37.730568
24163214,personal robbery,2019-08-07T12:10:00Z,-122.403507,37.714357
24163314,personal robbery,2019-08-07T16:23:00Z,-122.404706,37.730318
24163468,personal robbery,2019-08-08T04:00:00Z,-122.417965,37.758698
24163542,personal robbery,2019-08-08T13:30:00Z,-122.397177,37.72991
24163565,personal robbery,2019-08-08T14:05:00Z,-122.454818,37.780117
24163776,personal robbery,2019-08-09T03:29:00Z,-122.41672,37.757167
24164079,personal robbery,2019-08-10T01:05:00Z,-122.451296,37.766592
24164151,personal robbery,2019-08-10T11:00:00Z,-122.396273,37.720982
24164400,personal robbery,2019-08-11T01:00:00Z,-122.405608,37.732439
24164530,personal robbery,2019-08-11T16:25:00Z,-122.461063,37.78116
24164618,personal robbery,2019-08-11T22:00:00Z,-122.433272,37.786085
24164857,personal robbery,2019-08-12T19:00:00Z,-122.416983,37.78242
24164951,personal robbery,2019-08-12T23:45:00Z,-122.41626,37.785376
24165001,personal robbery,2019-08-13T06:48:00Z,-122.40849300000001,37.784453
24165288,personal robbery,2019-08-14T05:43:00Z,-122.416331,37.785727
24165523,personal robbery,2019-08-14T21:00:00Z,-122.429926,37.766063
24165711,personal robbery,2019-08-15T14:30:00Z,-122.406771,37.788499
24165769,personal robbery,2019-08-15T17:45:00Z,-122.407691,37.779318
24165940,personal robbery,2019-08-16T05:45:00Z,-122.405938,37.792451
24166002,personal robbery,2019-08-16T13:40:00Z,-122.394035,37.776333
24166151,personal robbery,2019-08-16T23:40:00Z,-122.414741,37.778719
24166180,personal robbery,2019-08-17T01:05:00Z,-122.405513,37.797065
24166204,personal robbery,2019-08-17T02:00:00Z,-122.439704,37.801537
24166205,personal robbery,2019-08-17T02:00:00Z,-122.419982,37.768274
24166207,personal robbery,2019-08-17T02:06:00Z,-122.423688,37.788746
24166305,personal robbery,2019-08-17T14:30:00Z,-122.399149,37.795163
24166509,personal robbery,2019-08-18T03:00:00Z,-122.414173,37.775801
24166541,personal robbery,2019-08-18T07:00:00Z,-122.432794,37.761021
24166860,personal robbery,2019-08-19T09:51:00Z,-122.405208,37.751787
