fecha_hecho;longitud;latitud;sexo;edad;modalidad
2011-02-19T13:00:00Z;-75,53685500000;6,23940700000;Mujer;16;Por establecer
2011-02-21T01:00:00Z;-75,62511400000;6,25397200000;Hombre;33;Arma de fuego
2011-02-22T01:00:00Z;-75,61413100000;6,26551000000;Hombre;12;Arma de fuego
2011-05-22T07:00:00Z;-75,58275800000;6,29871600000;Hombre;21;Cortopunzante
2010-06-22T23:00:00Z;-75,62322500000;6,28170800000;Hombre;38;Arma de fuego
2010-06-24T17:00:00Z;-75,57563100000;6,24794200000;Hombre;25;Arma de fuego
2010-06-24T21:00:00Z;-75,54911800000;6,28629000000;Hombre;25;Arma de fuego
2010-04-24T18:00:00Z;-75,61422100000;6,26543300000;Hombre;16;Arma de fuego
2011-02-22T12:00:00Z;-75,51795400000;6,22983100000;Hombre;27;Arma de fuego
2011-02-23T00:00:00Z;-75,60863900000;6,24732400000;Hombre;41;Arma de fuego
2011-02-24T04:00:00Z;-75,61986000000;6,25703900000;Hombre;24;Arma de fuego
2011-05-14T19:00:00Z;-75,58999400000;6,19768700000;Hombre;30;Arma de fuego
2011-02-27T01:00:00Z;-75,59364900000;6,28586300000;Hombre;26;Arma de fuego
2011-02-27T09:00:00Z;-75,54393400000;6,26456100000;Hombre;23;Arma de fuego
2010-06-16T05:00:00Z;-75,59657900000;6,28415200000;Mujer;30;Arma de fuego
2010-06-16T18:00:00Z;-75,57121200000;6,28689600000;Hombre;34;Arma de fuego
2010-06-16T05:00:00Z;-75,59391700000;6,29132800000;Hombre;26;Arma de fuego
2011-04-08T21:00:00Z;-75,59968200000;6,25984700000;Hombre;22;Arma de fuego
2011-04-24T01:00:00Z;-75,64674900000;6,18687600000;Hombre;21;Arma de fuego
2010-07-01T02:00:00Z;-75,55060400000;6,27036600000;Mujer;52;Arma de fuego
2010-07-01T20:00:00Z;-75,54760100000;6,27501700000;Hombre;15;Arma de fuego
2010-05-18T15:00:00Z;-75,57369400000;6,28852500000;Hombre;21;Arma de fuego
2010-06-19T17:00:00Z;-75,58298600000;6,29425200000;Hombre;33;Arma de fuego
2010-06-20T03:00:00Z;-75,55040600000;6,28935200000;Hombre;13;Arma de fuego
2010-08-05T21:00:00Z;-75,56189200000;6,28330600000;Hombre;26;Arma de fuego
2010-12-31T23:00:00Z;-75,53410000000;6,23106600000;Hombre;60;Explosivo
2010-07-28T01:00:00Z;-75,59462500000;6,29474900000;Hombre;22;Arma de fuego
2010-10-08T19:00:00Z;-75,58036000000;6,28155500000;Hombre;26;Arma de fuego
2010-12-17T10:00:00Z;-75,56235600000;6,28088800000;Hombre;29;Arma de fuego
2010-08-18T10:00:00Z;-75,59555100000;6,27397200000;Hombre;46;Arma de fuego
2010-08-19T11:00:00Z;-75,60369500000;6,27684500000;Hombre;20;Arma de fuego
2011-03-18T05:00:00Z;-75,57001900000;6,23464000000;Hombre;34;Arma de fuego
2010-04-18T03:00:00Z;NA;NA;Hombre;16;Arma de fuego
2010-08-07T07:00:00Z;-75,56652200000;6,24328200000;Hombre;37;Arma de fuego
2010-10-23T06:00:00Z;-75,57426100000;6,29837400000;Hombre;16;Arma de fuego
2011-01-01T15:00:00Z;-75,66624500000;6,17994100000;Hombre;31;Cortopunzante
2011-01-02T13:00:00Z;-75,55109200000;6,25163400000;Hombre;19;Arma de fuego
2010-12-04T04:00:00Z;-75,55562200000;6,28037700000;Hombre;21;Arma de fuego
2010-12-04T23:00:00Z;-75,56097600000;6,28357100000;Hombre;30;Arma de fuego
2010-05-24T23:00:00Z;-75,55789200000;6,30503600000;Hombre;33;Arma de fuego
2010-11-21T11:00:00Z;-75,58012300000;6,28522200000;Hombre;38;Arma de fuego
2011-06-14T15:00:00Z;-75,56789000000;6,25932500000;Hombre;21;Arma de fuego
2010-09-12T01:00:00Z;-75,61331600000;6,25925900000;Hombre;17;Arma de fuego
2010-09-30T10:00:00Z;-75,56098700000;6,28368100000;Hombre;36;Cortopunzante
2010-12-06T23:00:00Z;-75,53773200000;6,23243700000;Hombre;35;Arma de fuego
2010-12-08T08:00:00Z;-75,58715100000;6,23175700000;Hombre;16;Cortopunzante
2011-03-12T01:00:00Z;-75,55756100000;6,28011300000;Mujer;59;Arma de fuego
2010-11-23T23:00:00Z;-75,55091100000;6,25797100000;Hombre;28;Arma de fuego
2010-11-26T03:00:00Z;-75,59404900000;6,21818600000;Hombre;27;Arma de fuego
2010-10-17T02:00:00Z;-75,55928000000;6,27633500000;Hombre;21;Arma de fuego
2010-12-25T11:00:00Z;-75,61176400000;6,28196900000;Mujer;24;Arma de fuego
2010-12-25T21:00:00Z;-75,61851300000;6,25739800000;Hombre;18;Arma de fuego
2010-10-02T01:00:00Z;-75,57059900000;6,25979800000;Mujer;41;Arma de fuego
2010-10-02T13:00:00Z;-75,55806300000;6,25506200000;Hombre;40;Arma de fuego
2011-03-13T07:00:00Z;-75,58294500000;6,28981800000;Hombre;23;Arma de fuego
2011-03-14T01:00:00Z;-75,65828200000;6,18497800000;Hombre;17;Arma de fuego
2010-10-20T04:00:00Z;-75,56205600000;6,29159900000;Mujer;18;Arma de fuego
2010-10-20T19:00:00Z;-75,55514600000;6,24983500000;Hombre;18;Arma de fuego
2011-09-16T20:00:00Z;-75,65678900000;6,18395500000;Hombre;21;Arma de fuego
2011-09-18T09:00:00Z;-75,54177200000;6,24750500000;Hombre;32;Cortopunzante
2011-09-20T05:00:00Z;-75,57095000000;6,28595000000;Hombre;24;Cortopunzante
2011-10-17T03:00:00Z;-75,62680800000;6,25564500000;Hombre;19;Arma de fuego
2011-12-07T10:00:00Z;-75,54584600000;6,24161400000;Hombre;15;Arma de fuego
2011-08-09T04:00:00Z;-75,55699400000;6,30710600000;Hombre;26;Arma de fuego
2010-08-20T02:00:00Z;-75,56947400000;6,26040200000;Hombre;46;Arma de fuego
2011-09-08T16:00:00Z;-75,56194100000;6,27899100000;Hombre;23;Arma de fuego
2011-01-07T20:00:00Z;-75,55383400000;6,25811700000;Hombre;21;Arma de fuego
2011-01-08T05:00:00Z;-75,55045800000;6,26689700000;Hombre;28;Arma de fuego
2010-07-12T00:00:00Z;-75,57113500000;6,29426400000;Hombre;26;Arma de fuego
2011-06-12T05:00:00Z;-75,62008400000;6,25871600000;Hombre;16;Arma de fuego
2010-10-30T09:00:00Z;-75,54063100000;6,24821600000;Hombre;33;Arma de fuego
2011-12-15T09:00:00Z;-75,55311000000;6,29963100000;Hombre;25;Arma de fuego
2011-12-16T20:00:00Z;-75,61372300000;6,26293000000;Hombre;16;Arma de fuego
2010-11-15T20:00:00Z;-75,56909800000;6,29308300000;Hombre;35;Arma de fuego
2010-11-16T22:00:00Z;-75,62736300000;6,27463500000;Hombre;22;Arma de fuego
2011-11-11T06:00:00Z;-75,63706300000;6,27538900000;Hombre;40;Cortopunzante
2011-10-23T10:00:00Z;-75,58984300000;6,23580200000;Hombre;14;Cortopunzante
2011-10-24T23:00:00Z;-75,61363100000;6,23161600000;Hombre;23;Arma de fuego
2011-10-27T00:00:00Z;-75,55801300000;6,30678600000;Hombre;25;Arma de fuego
2011-11-13T08:00:00Z;-75,57199800000;6,28473500000;Hombre;18;Arma de fuego
2012-09-10T01:00:00Z;-75,62527100000;6,26223200000;Hombre;26;Arma de fuego
2014-07-31T10:18:00Z;-75,55439200000;6,25821600000;Hombre;26;Asfixia mecánica
2017-07-07T02:06:00Z;-75,59602400000;6,25976610000;Hombre;37;Arma de fuego
2012-01-07T13:30:00Z;-75,60736400000;6,27696000000;Hombre;24;Contundente
2012-01-12T20:10:00Z;-75,54326800000;6,23525800000;Hombre;19;Arma de fuego
2014-07-03T22:19:00Z;-75,56409600000;6,27637000000;Hombre;36;Arma de fuego
2013-02-28T03:41:00Z;-75,60408600000;6,26184100000;Hombre;22;Arma de fuego
2013-03-04T09:15:00Z;-75,60961900000;6,23474000000;Hombre;23;Arma de fuego
2013-02-22T17:30:00Z;-75,56814100000;6,24422300000;Hombre;43;Arma de fuego
2014-09-09T03:48:00Z;-75,56912200000;6,25449700000;Hombre;43;Cortopunzante
2012-07-28T14:00:00Z;-75,60556200000;6,20390100000;Hombre;15;Arma de fuego
2012-12-14T22:57:00Z;-75,62510800000;6,24831300000;Hombre;20;Arma de fuego
2010-04-28T20:00:00Z;-75,54547200000;6,29752600000;Hombre;25;Arma de fuego
2014-09-09T02:44:00Z;-75,58789000000;6,28047100000;Hombre;35;Arma de fuego
2014-08-15T18:45:00Z;-75,56898400000;6,22436100000;Hombre;44;Arma de fuego
2010-11-07T22:00:00Z;-75,54550700000;6,30453300000;Hombre;30;Arma de fuego
2012-09-26T00:55:00Z;-75,62574200000;6,25550500000;Hombre;18;Arma de fuego
2013-06-15T22:32:00Z;-75,61401400000;6,26558500000;Hombre;26;Arma de fuego
2011-01-16T12:00:00Z;-75,57932200000;6,28684000000;Hombre;28;Arma de fuego
2012-11-16T21:43:00Z;-75,56225600000;6,25354800000;Hombre;32;Cortopunzante
2012-09-28T00:40:00Z;-75,61617800000;6,25445000000;Hombre;35;Arma de fuego
2011-09-24T04:00:00Z;-75,58853500000;6,20521300000;Hombre;30;Arma de fuego
2011-05-08T04:00:00Z;-75,55120800000;6,24923900000;Hombre;25;Arma de fuego
2010-07-02T01:00:00Z;-75,55283300000;6,29238600000;Mujer;20;Arma de fuego
2011-06-29T21:00:00Z;-75,63747200000;6,27618200000;Hombre;28;Arma de fuego
2015-08-20T04:30:00Z;-75,53698300000;6,25698800000;Hombre;37;Arma de fuego
2015-07-02T08:27:00Z;-75,56539100000;6,25448900000;Hombre;30;Arma de fuego
2015-06-06T19:01:00Z;-75,56689400000;6,27999500000;Hombre;24;Arma de fuego
2015-08-25T17:55:00Z;-75,58619800000;6,29136700000;Hombre;28;Asfixia mecánica
2014-01-16T04:36:00Z;-75,55365800000;6,28654200000;Hombre;21;Arma de fuego
2014-01-24T06:35:00Z;-75,57882700000;6,29954800000;Hombre;27;Asfixia mecánica
2014-01-05T23:23:00Z;-75,62135200000;6,23597000000;Hombre;62;Arma de fuego
2014-01-17T23:45:00Z;-75,55627700000;6,30285900000;Hombre;52;Arma de fuego
2014-03-18T11:05:00Z;-75,56527500000;6,28042600000;Hombre;31;Arma de fuego
2011-05-25T20:00:00Z;-75,58711200000;6,26015500000;Hombre;38;Arma de fuego
2014-01-04T02:49:00Z;-75,61339300000;6,20181100000;Hombre;24;Arma de fuego
2014-03-02T20:28:00Z;-75,57869000000;6,29420300000;Hombre;15;Arma de fuego
2012-11-24T08:02:00Z;-75,56911500000;6,25510700000;Hombre;30;Cortopunzante
2014-08-10T22:31:00Z;-75,56642600000;6,25488500000;Hombre;15;Ahorcamiento o estrangulamiento
2013-03-16T00:57:00Z;-75,60017900000;6,25108300000;Hombre;55;Arma de fuego
2014-03-05T03:06:00Z;-75,61400200000;6,22268300000;Hombre;20;Arma de fuego
2015-04-30T03:40:00Z;-75,56818700000;6,25442500000;Hombre;25;Arma de fuego
2015-03-10T05:55:00Z;-75,60910700000;6,28179900000;Hombre;44;Arma de fuego
2015-04-02T02:26:00Z;-75,60232500000;6,27450300000;Hombre;22;Arma de fuego
2015-02-25T16:20:00Z;-75,59620300000;6,22868300000;Hombre;34;Ahorcamiento o estrangulamiento
2015-04-06T01:39:00Z;-75,58539100000;6,21219400000;Hombre;21;Arma de fuego
2014-05-11T17:13:00Z;-75,59861700000;6,29968200000;Hombre;25;Arma de fuego
2014-05-10T03:33:00Z;-75,57136900000;6,29099100000;Hombre;31;Arma de fuego
2014-05-01T21:31:00Z;-75,60211500000;6,21477200000;Hombre;23;Arma de fuego
2014-05-31T17:43:00Z;-75,56131300000;6,28987500000;Hombre;37;Arma de fuego
2012-08-18T06:10:00Z;-75,56049400000;6,24257900000;Mujer;21;Arma de fuego
2013-09-23T02:27:00Z;-75,61492800000;6,26591700000;Hombre;24;Arma de fuego
2014-10-18T21:04:00Z;-75,55616200000;6,30239200000;Hombre;17;Arma de fuego
2014-12-14T05:45:00Z;-75,56690100000;6,25508300000;Mujer;15;Cortopunzante
2014-10-30T13:10:00Z;-75,59343500000;6,24549400000;Hombre;43;Contundente
2012-09-22T15:57:00Z;-75,56610800000;6,25409300000;Mujer;47;Cortopunzante
2013-09-28T16:15:00Z;-75,55083200000;6,26599200000;Hombre;44;Cortopunzante
2013-02-23T04:00:00Z;-75,56654600000;6,23224600000;Mujer;84;Contundente
2013-06-19T01:06:00Z;-75,58903900000;6,28986500000;Hombre;28;Arma de fuego
2012-09-16T07:00:00Z;-75,57141200000;6,28401200000;Hombre;55;Arma de fuego
2013-08-15T01:35:00Z;-75,62553500000;6,25264000000;Hombre;17;Arma de fuego
2015-12-22T13:30:00Z;-75,61969400000;6,25571500000;Hombre;16;Cortopunzante
2016-02-20T21:10:00Z;-75,59310800000;6,22502600000;Hombre;25;Arma de fuego
2012-10-03T04:35:00Z;-75,58025800000;6,28882600000;Hombre;17;Arma de fuego
2012-10-10T02:33:00Z;-75,58031400000;6,21919500000;Hombre;25;Arma de fuego
2013-04-14T22:59:00Z;-75,60493300000;6,25614000000;Hombre;18;Arma de fuego
2013-02-10T13:25:00Z;-75,54120700000;6,23112600000;Hombre;35;Arma de fuego
2012-10-05T07:00:00Z;-75,58801800000;6,27866400000;Hombre;29;Arma de fuego
2015-11-19T09:00:00Z;-75,69184500000;6,35592300000;Mujer;19;Arma de fuego
2015-10-16T23:36:00Z;-75,54998600000;6,29959000000;Hombre;44;Arma de fuego
2015-11-08T04:50:00Z;-75,58409000000;6,22273000000;Hombre;21;Arma de fuego
2015-08-25T15:00:00Z;-75,56290400000;6,29458100000;Mujer;5;Contundente
2015-10-21T01:10:00Z;-75,58684800000;6,28955100000;Hombre;24;Arma de fuego
2015-11-26T06:00:00Z;-75,56711400000;6,29743600000;Hombre;34;Arma de fuego
2013-09-22T16:30:00Z;-75,55102600000;6,29486500000;Mujer;22;Ahorcamiento o estrangulamiento
2013-05-12T12:12:00Z;-75,58884100000;6,29496600000;Hombre;17;Arma de fuego
2013-02-20T01:12:00Z;-75,57444900000;6,30009500000;Hombre;16;Arma de fuego
2016-07-17T05:17:00Z;-75,60645800000;6,27806600000;Hombre;26;Arma de fuego
2016-05-15T08:10:00Z;-75,56962900000;6,25446500000;Hombre;27;Cortopunzante
2016-06-20T02:00:00Z;-75,59280700000;6,28680600000;Hombre;41;Arma de fuego
2016-06-18T04:45:00Z;-75,60397400000;6,22938300000;Hombre;55;Arma de fuego
2016-05-17T07:08:00Z;-75,53959000000;6,23764500000;Hombre;38;Arma de fuego
2016-07-07T01:00:00Z;-75,55133900000;6,24034000000;Hombre;32;Arma de fuego
2016-07-24T00:50:00Z;-75,59752000000;6,21332000000;Mujer;37;Arma de fuego
2016-05-04T22:15:00Z;-75,56216600000;6,26591100000;Hombre;42;Cortopunzante
2016-08-21T05:30:00Z;-75,57341200000;6,27293100000;Hombre;19;Arma de fuego
2016-07-02T21:15:00Z;-75,57978600000;6,29516700000;Hombre;50;Arma de fuego
2016-11-01T02:30:00Z;-75,56616200000;6,30360980000;Hombre;35;Arma de fuego
2016-09-02T11:07:00Z;-75,56904200000;6,25497600000;Hombre;27;Cortopunzante
2016-10-05T06:00:00Z;-75,56929000000;6,25356050000;Hombre;65;Contundente
2016-09-01T04:25:00Z;-75,63593900000;6,29608400000;Hombre;21;Arma de fuego
2016-11-02T14:06:00Z;-75,55707600000;6,25097560000;Hombre;47;Arma de fuego
2016-11-19T21:08:00Z;-75,59342200000;6,25947240000;Hombre;22;Arma de fuego
2016-11-03T00:44:00Z;-75,57869700000;6,25951670000;Hombre;21;Arma de fuego
2016-11-30T03:15:00Z;-75,58705900000;6,24500700000;Hombre;30;Arma de fuego
2017-01-02T03:15:00Z;-75,57904800000;6,29697420000;Hombre;34;Arma de fuego
2017-02-28T21:31:00Z;-75,62733500000;6,25922440000;Hombre;17;Arma de fuego
2017-02-15T07:45:00Z;-75,59609200000;6,19939180000;Hombre;20;Arma de fuego
2017-02-23T10:39:00Z;-75,58274100000;6,24679660000;Hombre;56;Cortopunzante
2016-12-01T18:00:00Z;-75,57387500000;6,31012960000;Hombre;41;Ahorcamiento o estrangulamiento
2016-12-14T12:30:00Z;-75,57114400000;6,25615840000;Hombre;47;Arma de fuego
2016-12-17T04:40:00Z;-75,60115800000;6,25459340000;Hombre;38;Arma de fuego
2017-09-07T23:23:00Z;-75,54715000000;6,26715230000;Hombre;33;Arma de fuego
2017-06-15T23:35:00Z;-75,57560000000;6,30068540000;Hombre;18;Arma de fuego
2017-08-06T04:15:00Z;-75,58989700000;6,29385190000;Hombre;32;Arma de fuego
2017-08-11T10:11:00Z;-75,56034100000;6,27566190000;Hombre;55;Cortopunzante
2017-08-31T02:55:00Z;-75,59285700000;6,25275180000;Hombre;20;Arma de fuego
2017-12-16T04:06:00Z;-75,60071600000;6,24857660000;Mujer;20;Contundente
2017-12-09T17:50:00Z;-75,57346195251;6,23868658444;Hombre;17;Arma de fuego
2017-12-02T04:00:00Z;-75,58597600000;6,23165990000;Mujer;38;Contundente
2017-10-29T16:40:00Z;-75,59944900000;6,27675580000;Hombre;27;Arma de fuego
2017-10-08T16:03:00Z;-75,54706600000;6,28689290000;Hombre;62;Contundente
2017-10-10T01:27:00Z;-75,60730000000;6,23387050000;Hombre;20;Arma de fuego
2015-01-18T23:11:00Z;-75,58966500000;6,27980300000;Hombre;28;Arma de fuego
2014-12-24T06:00:00Z;-75,57731500000;6,23971100000;Hombre;38;Tóxico o agente químico
2014-07-16T22:15:00Z;-75,59686500000;6,25486300000;Hombre;0;Cortopunzante
2014-06-30T04:11:00Z;-75,57485000000;6,28942800000;Hombre;25;Arma de fuego
2013-08-06T21:30:00Z;-75,57426300000;6,23199700000;Hombre;18;Arma de fuego
2013-08-12T14:26:00Z;-75,55489700000;6,24888000000;Hombre;59;Arma de fuego
2013-11-29T03:55:00Z;-75,59978100000;6,20513000000;Mujer;32;Arma de fuego
2013-09-26T19:20:00Z;-75,61757400000;6,26114100000;Hombre;16;Arma de fuego
2013-07-02T18:40:00Z;-75,58651300000;6,22027400000;Hombre;35;Arma de fuego
2012-02-09T23:20:00Z;-75,56537900000;6,27606200000;Hombre;18;Arma de fuego
2012-02-11T11:30:00Z;-75,57216600000;6,29082100000;Mujer;46;Arma de fuego
2012-04-01T15:30:00Z;-75,57650200000;6,28588800000;Hombre;23;Arma de fuego
2012-04-14T07:50:00Z;-75,58859600000;6,19487000000;Hombre;30;Asfixia mecánica
2012-04-16T22:48:00Z;-75,62071900000;6,24525700000;Hombre;23;Arma de fuego
2012-04-17T19:30:00Z;-75,52065600000;6,23105600000;Hombre;63;Arma de fuego
2012-05-24T13:31:00Z;-75,61244700000;6,22819800000;Hombre;53;Arma de fuego
2013-02-01T12:20:00Z;-75,62149200000;6,25462500000;Mujer;46;Arma de fuego
2013-02-09T09:25:00Z;-75,56807500000;6,25489300000;Hombre;32;Cortopunzante
2012-05-28T22:24:00Z;-75,55691600000;6,25219400000;Hombre;44;Arma de fuego
2012-03-11T01:35:00Z;-75,57725100000;6,28948400000;Hombre;31;Arma de fuego
2012-03-11T14:11:00Z;-75,60095100000;6,29851300000;Hombre;21;Arma de fuego
2012-06-04T02:20:00Z;-75,59193300000;6,19806700000;Hombre;24;Arma de fuego
2012-06-04T23:33:00Z;-75,57953100000;6,25845600000;Hombre;18;Arma de fuego
2012-07-27T00:28:00Z;-75,57602300000;6,29250300000;Hombre;17;Arma de fuego
2012-08-01T00:00:00Z;-75,58993300000;6,29702200000;Hombre;25;Cortopunzante
2012-03-08T04:50:00Z;-75,64748300000;6,18454100000;Hombre;33;Arma de fuego
2012-10-14T01:42:00Z;-75,53497600000;6,23267900000;Hombre;51;Arma de fuego
2012-10-17T22:40:00Z;-75,63191300000;6,24742100000;Hombre;34;Arma de fuego
2012-12-18T22:45:00Z;-75,59683500000;6,28922900000;Hombre;17;Arma de fuego
2012-07-05T22:28:00Z;-75,60119800000;6,21230700000;Hombre;24;Arma de fuego
2013-03-10T07:48:00Z;-75,57700500000;6,30951300000;Hombre;47;Cortopunzante
2012-02-07T18:19:00Z;-75,59716200000;6,26683500000;Hombre;27;Arma de fuego
2012-11-02T22:40:00Z;-75,60635200000;6,25519700000;Hombre;18;Arma de fuego
2012-07-08T19:30:00Z;-75,60834600000;6,24797200000;Hombre;18;Arma de fuego
2012-07-09T05:09:00Z;-75,58309900000;6,27498100000;Hombre;53;Cortopunzante
2012-05-07T20:00:00Z;-75,62317000000;6,22175100000;Hombre;24;Arma de fuego
2010-01-07T00:00:00Z;-75,54526300000;6,28562900000;Hombre;43;Arma de fuego
2010-03-06T04:00:00Z;-75,60358400000;6,27685400000;Hombre;38;Cortopunzante
2010-03-06T10:00:00Z;-75,57801700000;6,25612800000;Hombre;20;Arma de fuego
2010-02-22T03:00:00Z;-75,54763500000;6,27717600000;Hombre;27;Arma de fuego
2010-01-19T02:00:00Z;-75,56682300000;6,29877700000;Hombre;16;Asfixia mecánica
2010-03-25T00:00:00Z;-75,58293300000;6,30111000000;Hombre;22;Arma de fuego
2010-03-25T04:00:00Z;-75,61861500000;6,26181400000;Mujer;14;Arma de fuego
2010-01-09T17:00:00Z;-75,58347700000;6,28630400000;Hombre;21;Arma de fuego
2010-01-10T22:00:00Z;-75,55030000000;6,27925900000;Hombre;29;Arma de fuego
2010-03-08T03:00:00Z;-75,55178100000;6,28328700000;Hombre;28;Arma de fuego
2010-01-20T10:00:00Z;-75,54611600000;6,28547900000;Hombre;26;Arma de fuego
2010-02-19T08:00:00Z;-75,60379600000;6,21074200000;Hombre;16;Arma de fuego
2010-03-14T09:00:00Z;-75,56213200000;6,23265900000;Hombre;19;Arma de fuego
2010-03-15T08:00:00Z;-75,63468500000;6,25005200000;Hombre;32;Arma de fuego
2010-03-16T04:00:00Z;-75,53916000000;6,24068400000;Hombre;25;Arma de fuego
2010-01-22T03:00:00Z;-75,54619000000;6,27167600000;Hombre;40;Arma de fuego
2010-03-04T14:00:00Z;-75,53523000000;6,26816600000;Mujer;44;Cortopunzante
2010-03-31T02:00:00Z;-75,55098000000;6,28646200000;Hombre;14;Arma de fuego
2010-01-16T21:00:00Z;-75,56378400000;6,31063400000;Hombre;30;Arma de fuego
2010-01-17T06:00:00Z;-75,54642500000;6,30162500000;Hombre;31;Arma de fuego
2010-03-18T22:00:00Z;NA;NA;Hombre;22;Arma de fuego
2010-04-19T10:00:00Z;-75,61570800000;6,25443000000;Hombre;31;Arma de fuego
2010-04-20T20:00:00Z;-75,54908700000;6,27011200000;Hombre;20;Arma de fuego
2011-02-03T12:00:00Z;-75,64566000000;6,17497900000;Hombre;25;Arma de fuego
2011-02-19T05:00:00Z;-75,58328700000;6,21384200000;Hombre;43;Arma de fuego
2011-05-20T22:00:00Z;-75,55757500000;6,27640700000;Hombre;34;Arma de fuego
2010-06-11T01:00:00Z;-75,55688000000;6,26735600000;Hombre;19;Arma de fuego
2011-01-20T08:00:00Z;-75,60796100000;6,25088200000;Hombre;39;Arma de fuego
2010-05-05T00:00:00Z;-75,60632800000;6,26339800000;Hombre;20;Arma de fuego
2010-05-05T12:00:00Z;-75,60338200000;6,27578700000;Hombre;26;Cortopunzante
2011-04-15T01:00:00Z;-75,63554900000;6,25049200000;Mujer;20;Arma de fuego
2011-04-15T06:00:00Z;-75,61825100000;6,27339000000;Hombre;22;Arma de fuego
2010-04-23T17:00:00Z;-75,55075700000;6,23847300000;Hombre;76;Arma de fuego
2011-02-05T00:00:00Z;-75,57480500000;6,29358900000;Hombre;25;Arma de fuego
2010-01-27T20:00:00Z;-75,57012900000;6,24883200000;Hombre;31;Arma de fuego
2010-01-28T21:00:00Z;-75,58744200000;6,20271400000;Hombre;29;Arma de fuego
2010-05-07T04:00:00Z;-75,61922100000;6,26054400000;Hombre;19;Arma de fuego
2011-02-26T20:00:00Z;-75,57427900000;6,30291400000;Hombre;17;Arma de fuego
2011-04-18T18:00:00Z;-75,54765000000;6,27803200000;Hombre;33;Arma de fuego
2011-04-18T20:00:00Z;-75,57908300000;6,29082000000;Hombre;21;Arma de fuego
2011-01-26T02:00:00Z;-75,58863500000;6,28000600000;Hombre;30;Cortopunzante
2011-01-27T02:00:00Z;-75,55635000000;6,30091800000;Hombre;46;Arma de fuego
2011-01-27T19:00:00Z;-75,62686000000;6,17317700000;Hombre;17;Arma de fuego
2010-01-30T17:00:00Z;NA;NA;Hombre;19;Arma de fuego
2010-01-31T07:00:00Z;-75,62543800000;6,25154900000;Hombre;27;Arma de fuego
2010-01-31T15:00:00Z;-75,54943700000;6,26822700000;Hombre;24;Arma de fuego
2010-04-28T02:00:00Z;-75,55403100000;6,29131600000;Hombre;34;Arma de fuego
2011-02-10T02:00:00Z;-75,56762000000;6,24460300000;Hombre;31;Arma de fuego
2011-02-12T17:00:00Z;-75,60025600000;6,29930500000;Hombre;27;Arma de fuego
2010-06-19T02:00:00Z;-75,55747900000;6,28353100000;Hombre;46;Arma de fuego
2011-01-30T02:00:00Z;-75,58456100000;6,20545300000;Hombre;22;Arma de fuego
2011-01-30T10:00:00Z;-75,53833700000;6,23699900000;Hombre;27;Arma de fuego
2011-01-31T18:00:00Z;-75,53226700000;6,23595400000;Hombre;31;Arma de fuego
2011-02-14T01:00:00Z;-75,56037700000;6,27488600000;Hombre;35;Arma de fuego
2011-02-14T15:00:00Z;-75,58161100000;6,30071300000;Hombre;38;Arma de fuego
2011-02-16T03:00:00Z;-75,59978100000;6,20513000000;Hombre;52;Arma de fuego
2010-06-04T12:00:00Z;-75,56970300000;6,23027600000;Hombre;24;Arma de fuego
2010-06-05T10:00:00Z;-75,55982300000;6,29185400000;Mujer;52;Arma de fuego
2011-01-17T04:00:00Z;-75,62565400000;6,26550000000;Hombre;26;Arma de fuego
2010-10-06T15:00:00Z;-75,62376700000;6,23550800000;Hombre;49;Arma de fuego
2010-10-07T01:00:00Z;-75,56210300000;6,24314900000;Hombre;30;Arma de fuego
2010-10-07T18:00:00Z;-75,64430500000;6,17479500000;Hombre;34;Arma de fuego
2011-01-20T12:00:00Z;-75,55638500000;6,23922600000;Hombre;39;Arma de fuego
2011-01-20T16:00:00Z;-75,51847300000;6,23135100000;Hombre;22;Arma de fuego
2010-07-29T04:00:00Z;-75,61496700000;6,26000000000;Mujer;18;Arma de fuego
2010-09-19T12:00:00Z;-75,58590400000;6,28822900000;Hombre;20;Arma de fuego
2010-10-22T00:00:00Z;-75,55336000000;6,29122100000;Hombre;19;Arma de fuego
2010-10-22T11:00:00Z;-75,54458200000;6,26854300000;Hombre;24;Arma de fuego
2010-10-23T03:00:00Z;-75,55756400000;6,29528300000;Hombre;24;Arma de fuego
2010-08-09T04:00:00Z;-75,59290100000;6,19826800000;Hombre;20;Arma de fuego
2010-11-19T04:00:00Z;-75,56688100000;6,24825500000;Hombre;51;Arma de fuego
2010-11-20T01:00:00Z;-75,57010700000;6,25350700000;Hombre;19;Arma de fuego
2011-06-30T18:00:00Z;-75,56151100000;6,27773700000;Hombre;22;Arma de fuego
2010-05-27T03:00:00Z;-75,54288800000;6,23675700000;Hombre;18;Arma de fuego
2011-05-25T23:00:00Z;-75,57924200000;6,30951900000;Hombre;19;Arma de fuego
2011-06-18T01:00:00Z;-75,55189900000;6,27866800000;Hombre;28;Arma de fuego
2010-09-26T20:00:00Z;-75,57891000000;6,29572700000;Hombre;48;Arma de fuego
2010-09-28T01:00:00Z;-75,54926700000;6,27856400000;Hombre;30;Arma de fuego
2011-07-30T04:00:00Z;-75,54256800000;6,24976200000;Hombre;38;Cortopunzante
2010-09-13T05:00:00Z;-75,60409600000;6,20783400000;Hombre;40;Asfixia mecánica
2010-11-23T04:00:00Z;-75,56290300000;6,24964100000;Hombre;45;Arma de fuego
